category,headline,authors,link,short_description,date
POLITICS,Elizabeth Warren Is The Tom Brady Of The Senate,"Raymond P. Howell, ContributorPresident of Howell Communications, former gubernatorial campa...",https://www.huffingtonpost.com/entry/the-tom-brady-of-the-senate_us_589b94d3e4b02bbb1816c2b8,"The Republicans’ action caricatured themselves as stuffy, out-of-touch old men using archaic and arcane rules.",2017-02-08
POLITICS,Tesla Promises 'Several Thousand' Jobs As Gigafactory Comes Online Early,Alexander C. Kaufman,https://www.huffingtonpost.com/entry/tesla-gigafactory_us_586d2308e4b0eb58648b6aba,But don't expect Elon Musk to give credit to President-elect Donald Trump.,2017-01-04
POLITICS,Prosecutors File Criminal Charges In Case Where Inmate Died Of Thirst In David Clarke's Jail,Ryan J. Reilly,https://www.huffingtonpost.com/entry/david-clarke-jail-death-medical-company_us_5a8da8cbe4b0273053a6fb18,"Armor Correctional Health Services personnel allegedly falsified medical records in connection with a ""profound dehydration"" death.",2018-02-21
POLITICS,How Teachers Should Cope With School Terrorist Fears,"Jane Meredith Adams, EdSource",https://www.huffingtonpost.com/entry/los-angeles-school-threat_us_56798411e4b014efe0d6e9cf,"The advice schools are receiving, experts say, starts with this: Keep the adults calm.",2015-12-22
POLITICS,Meet The Right's Favorite New Quack,,https://www.huffingtonpost.com/entry/meet-the-rights-favorite-_n_5595079.html,,2014-07-17
POLITICS,Four Weeks Out: What Will Be the Narrative of Election 2014?,"Mike Lux, ContributorPresident at Mike Lux Media",https://www.huffingtonpost.com/entry/four-weeks-out-what-will_b_5948150.html,"We have a great message going into these final four weeks. What national Democrats need to do is tell the story about the big money spent by the Kochs to further their awful anti-American agenda, so that we give this election a narrative that fires up our base and discourages Republicans.",2014-10-07
POLITICS,Why Take Down a Historic Flag?,"Mark Boslough, ContributorPhysicist; Fellow of the Committee for Skeptical Inquiry",https://www.huffingtonpost.com/entry/why-take-down-a-historic-_b_7626162.html,"Whatever the Confederate flag may have represented in the past, it is now understood by most people to stand for hate and racism. There is no reason to treat it any differently than we treat the Nazi Swastika.",2015-06-22
POLITICS,Newark Teachers Express Frustration With Current Merit Pay System,"Geoff Mulvihill, AP",https://www.huffingtonpost.com/entry/newark-teachers-contract_us_560d4b37e4b0af3706dfb6ff,The merit pay system was helped made possible with a $100 million donation from Mark Zuckerberg.,2015-10-01
POLITICS,Rep. Adam Schiff Rips Trump And Crisis Of His 'Own Making',Rebecca Shapiro,https://www.huffingtonpost.com/entry/radam-schiff-trump-health-care-crisis_us_596d852be4b0e983c0587beb,"""To destroy a healthcare system that works is the height of irresponsibility.""",2017-07-18
POLITICS,Donald Trump’s Pick For Trade Representative Creates Unusual Alliances,Daniel Marans and Arthur Delaney,https://www.huffingtonpost.com/entry/donald-trump-robert-lighthizer-bipartisanship_us_59147c01e4b066b42171d209,Some Republicans opposed and some Democrats favored Robert Lighthizer for the post.,2017-05-11
POLITICS,100 Top CEOs Urge DACA Action In Open Letter To Congress,Ryan Grenoble,https://www.huffingtonpost.com/entry/top-ceos-open-letter-congress-daca_us_5a567f17e4b08a1f624b07da,"""The imminent termination of the DACA program is creating an impending crisis for workforces across the country.""",2018-01-10
POLITICS,Save Women's Lives - End the Helms Overreach,"Nancy K. Kaufman, ContributorCEO, National Council of Jewish Women",https://www.huffingtonpost.com/entry/save-womens-lives-end-the_b_6880266.html,"By the standards of the World Health Organization (WHO), almost all abortions are unsafe in certain regions, such as Africa or Central and South America. If abortion care were made available with U.S. aid as it is in the U.S., a significant number of women's lives would be saved.",2015-03-18
POLITICS,Here's Just How Much Hillary Clinton's Emails Dominated The Campaign,Ariel Edwards-Levy,https://www.huffingtonpost.com/entry/hillary-clinton-emails-poll_us_5921c7aae4b034684b0d1840,"""It didn't leave, relatively speaking, very much room for the issues.""",2017-05-21
POLITICS,ISIS Rocket Kills U.S. Marine In Iraq: Pentagon,,https://www.huffingtonpost.com/entry/isis-rocket-marine-iraq_us_56edbc1ce4b09bf44a9d7967,This is the second U.S. combat death in the war against ISIS.,2016-03-19
POLITICS,Veterans Continue to Serve After Military Service,"Barbara Mujica, ContributorProfessor, Georgetown University",https://www.huffingtonpost.com/entry/veterans-continue-to-serve_b_7306394.html,"Think today's veterans are mostly suffering from post-traumatic stress disorder and barely making ends meet? According to a recent report by Got Your Six, just the opposite is true--today's veterans tend to be engaged citizens, more likely to volunteer and vote than the general population.",2015-05-20
POLITICS,Bernie Sanders: I'm Still Sick And Tired Of Hillary's Emails,Elise Foley,https://www.huffingtonpost.com/entry/bernie-sanders-clinton-emails_us_5647fb7ae4b08cda3489294c,"""That's just media stuff.""",2015-11-15
POLITICS,Planned Parenthood Supporters Brought Petitions To Paul Ryan. They Got A Locked Door.,Jennifer Bendery,https://www.huffingtonpost.com/entry/paul-ryan-planned-parenthood_us_58700e7de4b02b5f8588dd0f,The GOP leader is vowing to defund the health care provider.,2017-01-06
POLITICS,Graham Wins GOP Primary In South Carolina Senate Race,Mollie Reilly,https://www.huffingtonpost.com/entry/lindsey-graham-primary_n_5470021.html,,2014-06-11
POLITICS,Why Elizabeth Warren's Consumer Watchdog Could Be In Danger,Daniel Marans,https://www.huffingtonpost.com/entry/cfpb-federal-court-challenge_us_570d70e3e4b08a2d32b842b7,A federal court was sympathetic to arguments that the Consumer Financial Protection Bureau is unconstitutional.,2016-04-13
POLITICS,"In Solemn Tweets, Obama Calls For 'Concrete Steps' To Tackle 'Weaponry In Our Midst'",Nick Visser,https://www.huffingtonpost.com/entry/obama-texas-shooting_us_59ffb363e4b0baea2632b681,"""We grieve with all the families in Sutherland Springs harmed by this act of hatred.""",2017-11-06
POLITICS,"Clinton Calls For Criminal Justice Reforms, Protested By Black Student Activists",,https://www.huffingtonpost.com/entry/clinton-criminal-justice-black-lives-matter_us_563414fbe4b00aa54a4e6173,Oct 30 (Reuters) - Democratic presidential front-runner Hillary Clinton called on Friday for a series of criminal justice,2015-10-31
POLITICS,This Jobs Program Just Might Get People Back To Work,"Stateline, Editorial Partner",https://www.huffingtonpost.com/entry/this-jobs-program-just-might-get-people-back-to-work_us_5af30a1be4b013a9682bfbd9,"A mix of enforcement and assistance gets people off unemployment benefits and back to work faster, research suggests.",2018-05-09
POLITICS,"Bill de Blasio, Adam Smith and the Living Wage Movement","Richard Brodsky, ContributorSenior Fellow, Demos",https://www.huffingtonpost.com/entry/bill-de-blasio-adam-smith_b_5906552.html,"There's a lot more to living wage proposals than emotional appeals to help working families and reaction to corporate welfare. Increasing wages will increase spendable income, which will increase demand, which will increase economic activity that benefits everyone. It's anti-austerity economics turned into a workable program.",2014-09-30
POLITICS,Conservatives Pick Up 'Mixed Messages' From White House On Health Care,Matt Fuller,https://www.huffingtonpost.com/entry/conservatives-mixed-messages-white-house_us_58bf7a5fe4b0d1078ca224a0,And they don't think the GOP House bill will pass.,2017-03-08
POLITICS,Father Of Virginia Tech Victim Makes Case For Hillary Clinton In New Super PAC Ad,Samantha Lachman,https://www.huffingtonpost.com/entry/hillary-clinton-guns_us_56ab83c5e4b077d4fe8db7cd,"""I wish we never had to talk about it, but we have to talk about it.""",2016-01-29
POLITICS,Melania Trump Steps Out In Floral Jacket Worth A Year's Income,Mary Papenfuss,https://www.huffingtonpost.com/entry/melania-51500-jacket_us_5928b758e4b0df57cbfbd18c,"Is this the fashion version of  ""let them eat cake?""",2017-05-27
POLITICS,Donald Trump Promises Republican Senator He'll Lose An Election That Doesn't Exist,Ryan Grim,https://www.huffingtonpost.com/entry/donald-trump-jeff-flake_us_577e8cd6e4b01edea78cdccc,Talk about an empty threat.,2016-07-07
POLITICS,Does Religion Matter In Politics?,"James Zogby, ContributorPresident, Arab American Institute; author, 'Arab Voices'",https://www.huffingtonpost.com/entry/does-religion-matter-in-p_b_10660040.html,"Shortly after Tim Kaine had been elected Governor of Virginia in 2006, a discussion ensued among Democratic party leaders about the lessons that could learned from Kaine's victory. Some observations were interesting, others were not. One was particularly off the mark.",2016-06-25
POLITICS,"Bill Nye: Millennials Care About Climate Change, Conservatives Should Too",Willa Frej,https://www.huffingtonpost.com/entry/bill-nye-climate-change-millennials_us_5641f7c8e4b0b24aee4bb801,"""The Science Guy"" says GOP candidates risk losing the younger vote if they eschew the topic.",2015-11-10
POLITICS,The Price For Killing Workers Must Be Prison,"Leo W. Gerard , ContributorInternational President United Steelworkers union",https://www.huffingtonpost.com/entry/the-price-for-killing-workers-must-be-prison_us_58fccb7fe4b086ce58981223,"Every 12 days, a member of my union, the United Steelworkers (USW), or one of their non-union co-workers, is killed on the job. Every 12 days.",2017-04-24
POLITICS,A Thank You Letter To The Americans That Saved The ACA,"Ola Ojewumi, ContributorFounder and Director, Project ASCEND",https://www.huffingtonpost.com/entry/a-thank-you-letter-to-the-great-americans-that-saved_us_58e84045e4b0acd784ca585d,"If it wasn’t for the Affordable Care Act, I wouldn’t be here today.",2017-04-08
POLITICS,Trump Court Pick Says He Was Joking When He Compared Gay Marriage To Marrying Bacon,Jennifer Bendery,https://www.huffingtonpost.com/entry/trump-judge-don-willett-gay-marriage-bacon_us_5a0c6d23e4b0bc648a0f5d62,"Ha ha. Wait, what?",2017-11-15
POLITICS,Obama To Participate In Town Hall On Guns,Igor Bobic,https://www.huffingtonpost.com/entry/obama-town-hall-guns_us_568938b1e4b0b958f65be825,The president is reportedly readying executive actions to help curb gun violence.,2016-01-03
POLITICS,Richard Burr Says 9/11 Could Have Been Preventable With Mass Surveillance,Jessica Schulberg,https://www.huffingtonpost.com/entry/burr-patriot-act-911_n_7251814.html,,2015-05-10
POLITICS,Stalled Effort To Ban ‘Bump Stocks’ Illustrates Challenge Of Changing State Gun Laws,"Stateline, Editorial Partner",https://www.huffingtonpost.com/entry/bump-stocks-bans_us_5a94258fe4b0b8607fdc0445,"The largely unsuccessful push to ban bump stocks, the device the Las Vegas shooter used to maximize casualties, is a cautionary",2018-02-26
POLITICS,Secret 9/11 Report's Publication To Absolve Saudi Arabia: CIA Chief,,https://www.huffingtonpost.com/entry/cia-911-saudi-arabia_us_575c8405e4b0ced23ca84347,There have been questions of whether Saudi Arabia had a role in the 2001 terrorist attack for years.,2016-06-11
POLITICS,Obama Power Plant Rules Face Key Test In U.S. Court,,https://www.huffingtonpost.com/entry/obama-climate-strategy_us_57ea747ce4b0c2407cd9718a,Industry groups and 27 states claim the administration's Clean Power Plan is illegal.,2016-09-27
POLITICS,"Meet The Donald Trump Volunteer Who Shouted, 'Muslim!' When Obama Came Up At A Rally",Scott Conroy,https://www.huffingtonpost.com/entry/donald-trump-volunteer-obama-muslim_us_568d7b56e4b0a2b6fb6e6f5f,The Republican front-runner plays along with a New Hampshire supporter who touts the inaccurate claim about the president's faith.,2016-01-07
POLITICS,Here Are All The Ways The GOP Health Care Bill Would Be Devastating To Mothers,"Rep. Jacky Rosen, ContributorCongresswoman",https://www.huffingtonpost.com/entry/heres-all-the-ways-the-gop-health-care-bill-would-be-devastating-to-mothers_us_5915f8e4e4b0031e737d7fd5,Allowing states to decide whether or not they’d waive protections allows for discrimination.,2017-05-12
POLITICS,The Way Out Of Trumpland: Electoral College And Clinton Watch Vote Recounts,"Bill Lichtenstein, ContributorPresident, Lichtenstein Creative Media",https://www.huffingtonpost.com/entry/the-way-out-of-trumpland-electoral-college-and-clinton_us_58390e36e4b0a79f7433b63a,Stein initially asked for $2.5 million to be donated for the filing fees for three voting recounts.,2016-11-26
POLITICS,"Donald Trump Says His Sons Will Run His Company, But 'No New Deals' While He's In Office",Christina Wilkie,https://www.huffingtonpost.com/entry/donald-trump-company-sons-no-deal_us_584f7c1ee4b04c8e2bb18e5e,The president-elect announced the plan on Twitter late Monday.,2016-12-13
POLITICS,16 Women And Donald Trump,"Robert Greenwald, ContributorFounder and President, Brave New Films",https://www.huffingtonpost.com/entry/16-women-and-donald-trump_us_5a0c9e82e4b006a16baf1ec9,"We owe it to these women, and to all women, to hold President Trump to account.",2017-11-15
POLITICS,Kent State and the Frisbee Revolution,"Michael Winship, ContributorSenior writer, BillMoyers.com. Former senior writing fellow, D...",https://www.huffingtonpost.com/entry/kent-state-and-the-frisbee-revolution_b_7197856.html,"Thinking I'd write a piece on the 45th anniversary of the deaths at Kent State, I realized I'd already written it -- five years ago. There's not a lot I'd change in this, although there's some comfort in the knowledge that unemployment has dropped from the 9.9 percent of 2010",2015-05-03
POLITICS,Advise And Dissent: The Senate Majority Refuses To Do Its Job,"Sammie Moshenberg, ContributorSammie Moshenberg is a consultant in Washington, DC.",https://www.huffingtonpost.com/entry/advise-and-dissent-the-senate-majority-refuses-to_us_585158d1e4b0320ed05a9a13,The U.S. Senate has essentially closed up shop and gone home. The now-empty desks in the Senate chamber translate into empty,2016-12-14
POLITICS,Ted Cruz Doesn't Want To Anger Donald Trump's KKK Fans,Howard Fineman,https://www.huffingtonpost.com/entry/ted-cruz-donald-trump-kkk_us_56d5d683e4b0871f60ecd19a,"Because he wants their votes, too.",2016-03-01
POLITICS,A Kansas Special Election Just Shook Up Washington,Sam Levine and Ryan Grim,https://www.huffingtonpost.com/entry/kansas-election-thompson-estes_us_58ed1c4ce4b0df7e2045ff89,Republican Ron Estes won a race seen as an opportunity for Democrats to rebuke President Donald Trump.,2017-04-12
POLITICS,Steve King Defends His White Nationalism Tweet By Saying He Wants U.S. To Be ‘So Homogenous’,Hayley Miller,https://www.huffingtonpost.com/entry/steve-king-so-homogenous_us_58c690d4e4b0ed71826dcae3,"The congressman came under fire this weekend for saying ""we can't restore our civilization with somebody else's babies.""",2017-03-13
POLITICS,Hillary Clinton Doesn’t Want You To Forget Donald Trump’s Misogyny,Elise Foley,https://www.huffingtonpost.com/entry/hillary-clinton-ad-donald-trump-women_us_58189d45e4b0990edc33707f,"“Anyone who believes, says, does what he does is unfit to be president.”",2016-11-01
POLITICS,Leading Drug Policy Expert Endorses Marijuana Legalization In Oregon,Sam Levine,https://www.huffingtonpost.com/entry/mark-kleiman-marijuana-legalization_n_6050708.html,,2014-10-26
POLITICS,Uber CEO Travis Kalanick Gave Employees 'Sex Rules' Before 2013 Company Party,David Moye,https://www.huffingtonpost.com/entry/travis-kalanick-uber-miami-party_us_5939dbbde4b0b13f2c68bee6,“Do not throw large kegs off of tall buildings.”,2017-06-09
SPORTS,A Young Steph Curry Predicted His Future In A 1990s Burger King Ad,Justin Block,https://www.huffingtonpost.com/entry/stephen-curry-dell-curry-burger-king-ad_us_568bc5e6e4b06fa688837311,Now people are asking for a Steph-Riley sequel.,2016-01-05
SPORTS,Some Women’s Advocates Aren’t Happy Trump Golf Course Is Hosting Female Tournament,Willa Frej,https://www.huffingtonpost.com/entry/female-golf-tournament-trump_us_5968fd8ce4b03389bb170d5e,"""Let’s be clear, by choosing to hold this tournament at Trump’s course, the USGA and the LGPA are endorsing Trump’s behavior.""",2017-07-14
SPORTS,Inside The NFL's FBI,,https://www.huffingtonpost.com/entry/nfls-elaborate-security-n_n_5816988.html,,2014-09-14
SPORTS,"Olympic Speedskaters Throw Huge Replica Medal Into Crowd, Injuring Fans",Lee Moran,https://www.huffingtonpost.com/entry/dutch-speed-skaters-medal-crowd_us_5a8ff96ae4b03b55731af4d2,"The Dutch athletes apologized for the ""very regrettable"" stunt.",2018-02-23
SPORTS,22 Points Dropped This Season For Manchester United,"Thomas Lahey, ContributorJ.D. Candidate, Rutgers University Law School, Senior Internat...",https://www.huffingtonpost.com/entry/22-points-dropped-at-home-this-season-for-manchester_us_58e19be5e4b0ca889ba1a777,"Another Premier League weekend at Old Trafford, another draw for Manchester United. Following the international break, where",2017-04-03
SPORTS,Broncos Punter Britton Colquitt Forced To Buy $1800 Super Bowl Ticket For His Week-Old Baby,Carly Ledbetter,https://www.huffingtonpost.com/entry/denver-bronco-britton-colquitt-1800-ticket-baby_us_56b22d1de4b08069c7a5a6e6,"""There’s no age limit to tickets.""",2016-02-03
SPORTS,'Women > Winning' Is A Sign Of Change In College Football,Chris Greenberg,https://www.huffingtonpost.com/entry/women-winning-gameday-sign-jameis_n_5855044.html,,2014-09-20
SPORTS,"Laird Hamilton Foil Boards Above Huge Surf, Takes Our Breath Away",Ron Dicker,https://www.huffingtonpost.com/entry/laird-hamilton-foil-boarding_n_6751888.html,,2015-02-25
SPORTS,Novak Djokovic Loses To Sam Querrey In Upset At Wimbledon,,https://www.huffingtonpost.com/entry/novak-djokovic-querrey-wimbledon_us_577839a7e4b0a629c1aa54a3,The loss ends Djokovic's bid to become the first man since 1969 to win all four majors in a calendar year.,2016-07-02
SPORTS,Nationals Pitcher Max Scherzer Ties MLB Record With 20 Strikeouts,Peter Andrew Hart,https://www.huffingtonpost.com/entry/max-scherzer-strikeouts_us_5733ef81e4b060aa7819631e,He struck out five Detroit batters three times each.,2016-05-12
SPORTS,Badass Female Hurdler Finishes Final Collegiate Race After Rupturing Achilles,Juliet Spies-Gans,https://www.huffingtonpost.com/entry/shelby-erdahl-idaho-state-achilles_us_573f757ee4b045cc9a710b5c,She says she never really even thought about stopping. 👏,2016-05-20
SPORTS,Bill Simmons Admits He Was 'A Jackass' After Interview,Thomas Lipe,https://www.huffingtonpost.com/entry/bill-simmons-jackass-apology-instagram_us_5759b43be4b00f97fba79c3c,"Simmons implied no one he respects still works at ESPN, then remembered many of his friends do.",2016-06-09
SPORTS,Golden State Warriors Remain Undefeated After Beating Nets,"Brian Mahoney, AP",https://www.huffingtonpost.com/entry/golden-state-warriors-undefeated-brooklyn-nets_us_5664e005e4b072e9d1c68c82,It's like clockwork for them.,2015-12-07
SPORTS,Caster Semenya Cruises To Gold In 800m Final,,https://www.huffingtonpost.com/entry/caster-semenya-cruises-to-gold-in-800m-final_us_57b8f86de4b0b51733a3d920,"She was widely favored to win, and she delivered.",2016-08-21
SPORTS,Chess Champions in America,"Lubomir Kavalek, ContributorInternational Chess Grandmaster",https://www.huffingtonpost.com/entry/chess-champions-in-americ_b_5389860.html,"The center of professional chess in America is Saint Louis, Missouri. For the last six years the U.S. championship was held at the local Chess Club and Scholastic Center. With Nakamura absent this year, all eyes were on Gata Kamsky, the defending champion and the oldest participant. Could he still defend the title at the age of 39?",2014-05-26
SPORTS,"Student Athletics, Brought to You by Burger King","Seamus McKiernan, Contributor
Senior Producer, The Players' Tribune",https://www.huffingtonpost.com/entry/student-athletes-march-madness_us_5bb74fe4e4b097869fd4fbb8,"What do you call a TV ad about Burger King, the NCAA, and a former college basketball player? I call it a glimpse into the messy world of college sports and big business. And that's exactly what's on display this month during March Madness.",2014-03-23
SPORTS,Steph Curry Appears On A 'Family Guy' Episode And Of Course It's A Winner,Ron Dicker,https://www.huffingtonpost.com/entry/steph-curry-appears-on-family-guy-and-of-course-its-a-winner_us_5874f2f9e4b02b5f858b155f,But this press conference looks a bit different.,2017-01-10
SPORTS,'Sunday Night Football' Looked Like A Halloween Horror Movie,Ed Mazza,https://www.huffingtonpost.com/entry/sunday-night-football-fog_us_59ed8a6be4b0958c4682e299,The long-awaited Super Bowl rematch got weird.,2017-10-23
SPORTS,Sandy Koufax Chose His Faith Over The World Series And Still Won It All,Chris Greenberg,https://www.huffingtonpost.com/entry/sandy-koufax-yom-kippur-world-series_n_5930556.html,,2014-10-04
SPORTS,Kroenke's Plan Is Best Chance for NFL in LA,"Leigh Steinberg, ContributorSports and Entertainment Agent",https://www.huffingtonpost.com/entry/kroenkes-plan-is-best-cha_b_6466784.html,St. Louis Ram owner Stan Kroenke's plan to build a state-of-the-art football stadium in Inglewood near Hollywood Park is the most promising opportunity for the return of the NFL to Los Angeles in many years.,2015-01-14
SPORTS,2014 in Sports: 6 Takeaways From the Complicated Year That Was,"Thomas McKenna, ContributorEditorial Fellow, Huffington Post",https://www.huffingtonpost.com/entry/2014-in-sports-6-takeaways_b_6316002.html,"However, while it's easy to lament to the failings of our sports fandoms in 2014, there's no denying that there was also a lot of good to come from the past year.",2014-12-12
SPORTS,An Oral History Of The First U.S. Olympic Women's Basketball Team,Justin Block,https://www.huffingtonpost.com/entry/us-olympic-womens-basketball-team-oral-history_us_579766c5e4b0d3568f847a2e,"Forty years ago this summer, a team made history in Montreal.",2016-07-29
SPORTS,Brazil Finally Wins Olympic Soccer Gold And Everybody Is In Tears,Lee Moran,https://www.huffingtonpost.com/entry/brazil-tears-olympic-soccer-rio-2016_us_57b960b4e4b00d9c3a180858,Neymar cried. And then so did everyone else.,2016-08-21
SPORTS,Report: NBA Didn't Take Action Regarding Donald Sterling's Ugly Past,,https://www.huffingtonpost.com/entry/otl-nba-didnt-investigate_n_5428059.html,,2014-06-01
SPORTS,21 Times This Year's U.S. Olympic Women's Gymnasts Were Straight-Up Superheroes,Minou Clark,https://www.huffingtonpost.com/entry/gymnastics-is-cool_us_57a0d645e4b08a8e8b5fa84f,Not all heroes wear capes.,2016-08-05
SPORTS,Watch U.S. Women's Soccer Pull Off Jaw-Dropping Comeback Over Brazil,Ron Dicker,https://www.huffingtonpost.com/entry/watch-us-womens-jaw-dropping-soccer-comeback-over-brazil_us_597f44c7e4b02a4ebb76fadb,It all happened in 9 minutes.,2017-07-31
SPORTS,Andrew Wiggins Shows Why NBA Tanking Is A Thing (VIDEO),Chris Greenberg,https://www.huffingtonpost.com/entry/andrew-wiggins-kansas-block-dunk_us_5bb74ef3e4b097869fd4f093,It took Andrew Wiggins about six seconds to show off the athleticism that has had him tipped as a future NBA star since high,2014-03-08
SPORTS,John Harbaugh Supports Donald Trump's Plan To Build A Border Wall,Travis Waldron,https://www.huffingtonpost.com/entry/john-harbaugh-donald-trump-border-wall_us_55d1f439e4b07addcb4366ff,"""Build a wall, it's not that hard,"" the Baltimore Ravens coach said at a press conference this weekend.",2015-08-17
SPORTS,Sport and Society for Arete -- The World Cup,"Richard Crepeau, ContributorHistory Professor, University of Central Florida",https://www.huffingtonpost.com/entry/sport-and-society-for-are-world-cup_b_5580506.html,"I am not a fan of The Beautiful Game, although I do watch and appreciate its beauty especially when it is displayed by the likes of Lionel Messi. Soccer, as with all games, when played with skill and competence is a beautiful game.",2014-07-12
SPORTS,Former USC Football Player Sues NCAA Over 'Unpaid Wages',Travis Waldron,https://www.huffingtonpost.com/entry/usc-ncaa-college-athlete-lawsuit_us_57ebd3eee4b024a52d2bb092,A new lawsuit claims that NCAA athletes are employees who aren't properly compensated.,2016-09-28
SPORTS,Thomas DeCoud Meow Game: SportsCenter Hit With 'Super Troopers' Prank (VIDEO),,https://www.huffingtonpost.com/entry/thomas-decoud-meow-game-sportscenter-video_us_5bb6b492e4b097869fd2802f,"DeCoud, for his part, has yet to comment on it via Twitter as of meow. He then goes on to say it thirteen more times, including",2012-09-29
SPORTS,Pete Rose Gets Lengthy Standing Ovation From All-Star Weekend Crowd,Lucy McCalmont,https://www.huffingtonpost.com/entry/pete-rose-ovation-all-star-game_us_55a65803e4b0896514cfc45a,There's still love for Pete in Cincy.,2015-07-15
SPORTS,Cam Newton Named MVP By Pro Football Writers Of America,Erick Fernandez,https://www.huffingtonpost.com/entry/cam-newton-mvp-pro-football-writers_us_569fcf03e4b0fca5ba763e99,The Panthers quarterback just keeps winning.,2016-01-20
SPORTS,"Pete Rose, The St. Louis Cardinals and the Need for Consistent MLB Ethics Policies","Lincoln Mitchell, ContributorWriter, pundit, analyst and kibitzer. For more about me, visit...",https://www.huffingtonpost.com/entry/pete-rose-the-st-louis-ca_b_7681424.html,"The newest revelations about Pete Rose betting on baseball, something that had long been suspected is a sad coda to a sad story about one of baseball's all time greats. Rose's efforts to finally make it to the Hall of Fame had been getting some traction earlier in the year, but that has changed now.",2015-06-28
SPORTS,The New York Post Just Sank Ryan Lochte,Steven Hoffer,https://www.huffingtonpost.com/entry/ryan-lochte-new-york-post-cover_us_57b6fc4ee4b00d9c3a16ecf4,"""Liar, liar, Speedo on fire.""",2016-08-19
SPORTS,Warriors Face Off With Cavaliers In All-Or-Nothing Game 7,,https://www.huffingtonpost.com/entry/nba-finals-game7_us_5767189ae4b015db1bc9b504,It's on.,2016-06-19
SPORTS,This Is What 107 Years Without A World Series Title Looks Like,Justin Block,https://www.huffingtonpost.com/entry/sad-cubs-fans-world-series_us_5628dac7e4b0ec0a38934428,"Another year, another victory for the billy goat.",2015-10-22
SPORTS,Red Sox Manager John Farrell Announces He Has Lymphoma,,https://www.huffingtonpost.com/entry/john-farrell-lymphoma_us_55ce580ee4b0ab468d9d62f0,Farrell will take medical leave.,2015-08-14
SPORTS,Turkish Soccer: Illiberal President Erdogan's Latest Victim,"James Dorsey, ContributorSenior fellow, S. Rajaratnam School of International Studies",https://www.huffingtonpost.com/entry/turkish-soccer-illiberal_b_6476774.html,"Turkish president Recep Tayyip Erdogan's illiberal policies have targeted the media, the judiciary, the police, militant soccer fans, and anti-government protesters. Now they threaten to claim yet another victim: the game of football itself.",2015-01-15
SPORTS,Will Ferrell Is Really Pumped About The USA-Germany Game,Christopher Mathias,https://www.huffingtonpost.com/entry/will-ferrell-world-cup-usa-soccer_n_5532985.html,,2014-06-26
SPORTS,U.S. Open Final: Djokovic Beats Federer In First Set,"Larry Fine, Reuters",https://www.huffingtonpost.com/entry/us-open-final-djokovic-beats-federer_us_55f604e9e4b077ca094f6d86,"NEW YORK, Sept 13 (Reuters) - World number one Novak Djokovic overcame a bloody tumble to win the opening set of the best",2015-09-14
SPORTS,Sochi Closing Ceremony LIVE UPDATES: Russia Celebrates End Of 2014 Winter Olympics,,https://www.huffingtonpost.com/entry/olympics-closing-ceremony-sochi-live_us_5bb74b43e4b097869fd4e25d,"While there is no formal, lengthy ""Parade Of Nations"" as is traditional during the opening ceremony, each nation will be",2014-02-23
SPORTS,"Oh Look, The Bills And Colts Played Outside The Wall In Westeros",Andy McDonald,https://www.huffingtonpost.com/entry/bills-and-colts-the-wall-in-westeros_us_5a2da644e4b073789f6abe93,"Field-clearing dragons, please.",2017-12-10
SPORTS,"Ray Lewis On Rice Abuse: ""Some Things You Can Cover Up""",Ryan Grenoble,https://www.huffingtonpost.com/entry/ray-lewis-cover-up-domestic-abuse-video_n_5862048.html,,2014-09-22
SPORTS,U.S. Women's Hockey Team Survives A Scare At Winter Olympics,Ron Dicker,https://www.huffingtonpost.com/entry/us-womens-hockey-team-survive-a-scare-at-winter-olympics_us_5a802d8de4b0c6726e144bef,The Americans had their hands full with Finland in their opener.,2018-02-11
SPORTS,AP Tweets About 'Habitual Judging' After Child Abuse Indictment,Chris Greenberg,https://www.huffingtonpost.com/entry/adrian-peterson_n_5818738.html,,2014-09-14
SPORTS,WATCH: Unbelievable Mini Golf Hole-In-One,Thomas McKenna,https://www.huffingtonpost.com/entry/mini-golf-hole-in-one_n_5622067.html,,2014-07-26
SPORTS,Is the Future of Hockey on Thin Ice?,"Kyle Rabin, ContributorDirector of Programs, GRACE Communications Foundation",https://www.huffingtonpost.com/entry/is-the-future-of-hockey-on-thin-ice_b_7164630.html,"Back in February, the NHL proudly announced that it ranked number 17 on the EPA's National Top 100 list of the largest users of green power. It became the first professional sports league ever to achieve this important distinction.",2015-04-29
SPORTS,South Carolina Wins First Ever NCAA National Title,"Chad Conine, Reuters",https://www.huffingtonpost.com/entry/south-carolina-wins-first-ever-ncaa-national-title_us_58e19c5ee4b0ba359595efbd,South Carolina was threatening to run away with the title before Mississippi State clawed back in the third quarter.,2017-04-03
SPORTS,This Japanese Swordsman Should Be Playing In The MLB Playoffs,Erick Fernandez,https://www.huffingtonpost.com/entry/swordsman-slices-100mph-fastball_us_561e8ff5e4b0c5a1ce617d25,A 100 mph fastball is nothing for this guy.,2015-10-14
SPORTS,"The Spirit Of The Olympic Games, Captured In 1 Heartwarming Picture",Lee Moran,https://www.huffingtonpost.com/entry/olympic-spirit-photograph-rio-2016_us_57b197d1e4b069e7e505bc1a,This is what the games should be all about.,2016-08-15
