category,headline,authors,link,short_description,date
WORLD NEWS,"Saudi Implosion: Succession, Hubris And An Obsession With Iran","Hossein Askari, ContributorProfessor of Business and International Affairs at George Wash...",https://www.huffingtonpost.com/entry/saudi-implosion-succession-hubris-and-an-obsession_us_594d1b41e4b0326c0a8d078f,"In 2015, upon becoming the King of Saudi Arabia, Salman bin Abdul-Aziz took a decision that cracked the foundation of the",2017-06-23
WORLD NEWS,France's Far-Right National Front Unveils New Name With Pro-Nazi Past,Nick Robins-Early,https://www.huffingtonpost.com/entry/national-front-rassemblement-national-name_us_5aa68004e4b07047bec869c8,The proposed rebranding is meant to distance the party from its anti-Semitic history.,2018-03-12
POLITICS,GOP Senators Won't Even Meet With An Obama Supreme Court Nominee,"Jennifer Bendery, Amanda Terkel, and Laura Barrón-López",https://www.huffingtonpost.com/entry/gop-supreme-court-nominee_us_56ccb33ce4b0928f5a6d75aa,"""I don't see the purpose,"" Sen. John Cornyn said.",2016-02-23
POLITICS,Kellyanne Conway's Tweet About Trump 'Empowering Women' Didn't Go Down Well,Lee Moran,https://www.huffingtonpost.com/entry/kellyanne-conway-donald-trump-empowering-women_us_59e05e93e4b03a7be57f802f,"""Do you actually have no clue how ridiculous this assertion is?""",2017-10-13
POLITICS,Trump Would Have The Money For His Wall Now If House Republicans Hadn't Blocked It In 2013,Michael McAuliff and Elise Foley,https://www.huffingtonpost.com/entry/trump-would-have-his-border-wall-money-already-if-house-republicans-hadnt-blocked-it_us_588a4c6de4b061cf898d86a3,"But Barack Obama was president then, and Democrats would have gotten immigration reform in return. Now there's nothing in it for them, and they can block it.",2017-01-26
POLITICS,Paul Ryan Really Doesn't Care If Mexico Pays For Trump's Wall,Michael McAuliff,https://www.huffingtonpost.com/entry/paul-ryan-mexico-wall_us_588bbd00e4b017637794533b,"""I’m not going to get into quibbling over whether they should or shouldn’t pay for it.""",2017-01-27
POLITICS,A Lot Of People Just Realized Donald Trump Could Become President,Nick Baumann and Ariel Edwards-Levy,https://www.huffingtonpost.com/entry/realizing-trump-could-be-president_us_56baa266e4b0b40245c4a29b,History shows that Americans pay more attention to presidential races after the primaries start.,2016-02-10
POLITICS,Warren Buffett Bets Big On Hillary Clinton,,https://www.huffingtonpost.com/entry/warren-buffett-bets-big-o_0_n_6271654.html,,2014-12-04
POLITICS,‘I Can Watch It on TV’: Excuses For Republicans Skipping A Donald Trump Convention,,https://www.huffingtonpost.comhttp://www.nytimes.com/2016/06/02/us/politics/donald-trump-republican-convention.html,A wave of prominent Republicans have announced their intention to skip the party’s national convention in Cleveland this,2016-06-01
POLITICS,Here's A Reminder That Even The Pope Doesn't Like Donald Trump,Sebastian Murdock,https://www.huffingtonpost.com/entry/pope-francis-still-doesnt-like-donald-trump_us_581e386ee4b0d9ce6fbc78a6,"Congratulations, Donald! You are still officially the worst.",2016-11-05
POLITICS,Clinton Foundation Plans To Spin Off Flagship Health Project,"Jonathan Allen, Reuters",https://www.huffingtonpost.com/entry/clinton-foundation-spinoff-health-project_us_57d991c8e4b0071a6e04c661,The Clinton Foundation will spin off its flagship health project into a “completely independent” charity if Hillary Clinton wins the presidency in November.,2016-09-14
POLITICS,"Casino Capitalism, Trump-Style","Tom Engelhardt, ContributorEditor, TomDispatch.com",https://www.huffingtonpost.com/entry/casino-capitalism-trump-style_us_59c9127ae4b0cdc77332f26a,Cross-posted with TomDispatch.com It drove me crazy throughout the 2016 presidential campaign. Hillary Clinton (with all,2017-09-25
POLITICS,Rahall Falls To Jenkins In West Virginia's 3rd District,Paige Lavender,https://www.huffingtonpost.com/entry/nick-rahall-midterm-election-results_n_5831182.html,,2014-11-05
POLITICS,Trump's Haiti Slap Came On Eve Of Earthquake Anniversary,Willa Frej,https://www.huffingtonpost.com/entry/trump-haiti-earthquake_us_5a588ed0e4b04df054f7ea9a,More than 1.3 million people in the impoverished nation Trump denigrated don't have reliable access to enough food.,2018-01-12
POLITICS,Trump Gets Roasted On Twitter After Bragging About How Tough He Is On Russia,Ed Mazza,https://www.huffingtonpost.com/entry/trump-russia-tough_us_5ad7ea7ae4b03c426dab1acf,"""Donald Trump has issued tougher sanctions on Colin Kaepernick than he has on Russia.""",2018-04-19
POLITICS,Hillary Clinton Names Tim Kaine As Her Running Mate,Michael McAuliff,https://www.huffingtonpost.com/entry/hillary-clinton-tim-kaine-vice-president_us_577ec219e4b0c590f7e8a3e9,The Virginia senator and former civil rights lawyer is seen as a polite attack dog who can appeal to voters across political and demographic spectrums.,2016-07-23
POLITICS,Boehner Makes Republicans 'Tools and Dupes' of Netanyahu's Election Campaign,"David Miles, ContributorManaging Editor of Global Politics, Carnegie Scholar, Associat...",https://www.huffingtonpost.com/entry/interests-not-infatuation_b_6786910.html,"Netanyahu's speech may be evidence of hubris run amok on his part, but it is also a vivid illustration of the pervasive and destructive rise of partisanship in American politics over the last few decades.",2015-03-03
POLITICS,"Trump's First Hundred Days, By The Numbers",Ariel Edwards-Levy and Grace Sparks,https://www.huffingtonpost.com/entry/trumps-first-hundred-days-by-the-numbers_us_59032f7ee4b02655f83bcd83,A slew of new polling finds largely negative assessments.,2017-04-28
POLITICS,Republicans Go Largely Silent As Trump Bars Refugees And Immigrants From U.S.,Jennifer Bendery,https://www.huffingtonpost.com/entry/paul-ryan-republicans-muslim-ban_us_588cc954e4b0b065cbbc3380,But Paul Ryan is speaking up -- in favor of a Muslim ban he used to condemn.,2017-01-28
POLITICS,Watch Bernie Sanders Say His Criminal Justice Policies Are 'On Fleek',Philip Lewis,https://www.huffingtonpost.com/entry/sanders-criminal-justice-on-fleek_us_5601692de4b00310edf889d8,The presidential hopeful was a bit befuddled.,2015-09-22
POLITICS,You Have the Right to Remain Obnoxious,"Michael Winship, ContributorSenior writer, BillMoyers.com. Former senior writing fellow, D...",https://www.huffingtonpost.com/entry/you-have-the-right-to-rem_b_6474174.html,"The right of free speech the NYPD are angry about when it comes to the demonstrators is precisely the same right of free speech they're using to harass de Blasio. And it's that same ideal of free speech, no matter how noxious it might seem, for which those police in Paris died last week.",2015-01-15
POLITICS,Check Out The Scenes From The Second Dem Debate,Paige Lavender and Samantha Lachman,https://www.huffingtonpost.com/entry/democratic-debate-photos_us_5647e0c8e4b0603773496420,"Live from Iowa, it's Saturday night!",2015-11-15
POLITICS,Khizr Khan Isn't Finished Speaking Out Against Hate. He's Just Getting Started.,Kim Bellware,https://www.huffingtonpost.com/entry/khizr-khan-donald-trump-decency_us_57a8d8cae4b0aae2a5a0c198,"He wants to ""reach out to the decency of America.""",2016-08-08
POLITICS,At Least A Few Black Churchgoers Liked Donald Trump’s Detroit Speech,Kate Abbey-Lambertz,https://www.huffingtonpost.com/entry/trump-detroit-black-voters_us_57cb60c6e4b078581f13559f,Plenty of others protested outside.,2016-09-04
POLITICS,Republicans Could Protect Dreamers If They Wanted To. But Will They?,Elise Foley,https://www.huffingtonpost.com/entry/republians-dreamers-daca_us_59acb953e4b0dfaafcf1255c,They're in a bind.,2017-09-04
POLITICS,The Iowa Caucus Is Trash And We Should Get Rid Of It,Jason Linkins,https://www.huffingtonpost.com/entry/iowa-caucus-kill-it_us_56b11910e4b08069c7a5405a,"More like Bye-owa, caucus.",2016-02-02
POLITICS,The White House Is Cool With Larry Wilmore's Use Of The N-Word,Willa Frej,https://www.huffingtonpost.com/entry/the-white-house-is-cool-with-larry-wilmores-use-of-the-n-word_us_57289394e4b096e9f08f0891,"President Barack Obama ""appreciated the spirit of Mr. Wilmore's expressions on Saturday night.""",2016-05-03
POLITICS,Senator Jeff Flake Tells Colleagues To Withhold Their Support Of Trump,Sam Stein,https://www.huffingtonpost.com/entry/jeff-flake-trump_us_575d7843e4b0e39a28add6a7,He wants some leverage over the presumptive nominee.,2016-06-12
POLITICS,"The Meaning of the Koch Brothers Tapes: ""I Don't Know Where We'd Be Without You""","Mike Lux, ContributorPresident at Mike Lux Media",https://www.huffingtonpost.com/entry/the-meaning-of-the-koch-b_b_5741530.html,The spectacle of Mitch McConnell kowtowing to Charles and David Koch and other billionaires gathered recently at a luxury resort. This is going to help define the national narrative for the 2014 campaign -- these tapes make 100 percent clear that the modern Republican party is controlled by the Kochs and their billionaire friends.,2014-08-30
POLITICS,President Obama Dances To 'Hotline Bling' With Usher And Janelle Monáe,Ron Dicker,https://www.huffingtonpost.com/entry/president-obama-dances-with-usher-and-janelle-monae_us_580de92ae4b0a03911ed8b68,"Thankfully, he kept his promise not to twerk.",2016-10-24
POLITICS,Dean Heller’s Approval Rating Takes A Hit After Health Care 'Debacle',Igor Bobic,https://www.huffingtonpost.com/entry/heller-approval-obamacare_us_5982100fe4b0353fbb346065,The Nevada senator's shifting stance has angered both liberals and conservatives.,2017-08-02
POLITICS,"Donald Trump Is Right, There Are Polls That Show Him Leading",Natalie Jackson,https://www.huffingtonpost.com/entry/trump-polls-lead-error_us_580ce66ae4b0a03911ed62f6,"But those are probably outliers. There are many, many more that show Clinton ahead by substantial margins.",2016-10-23
POLITICS,EPA Defends Scott Pruitt's Multiple Email Addresses As 'Standard Practice Since Clinton’,Alexander C. Kaufman,https://www.huffingtonpost.com/entry/pruitt-emails-epa_us_5ad6701be4b03c426da92c1b,But his emails.,2018-04-17
POLITICS,"HUFFPOST HILL - Snowboarding Pug Video (No Donettes, Though, Sorry)",Eliot Nelson,https://www.huffingtonpost.com/entry/huffpost-hill_n_7103842.html,,2015-04-20
POLITICS,Scott Walker Drops Out Of 2016 Presidential Race,Marina Fang and Igor Bobic,https://www.huffingtonpost.com/entry/scott-walker-drops-out_us_56006302e4b08820d919b6d6,"The most recent CNN poll, released after last week's GOP debate, had him with less than 1 percent support.",2015-09-21
POLITICS,Trump Even Gets Climate Denial Wrong,,https://www.huffingtonpost.comhttp://thinkprogress.org/climate/2016/03/24/3762641/donald-trump-bad-climate-denial/,"When it comes to climate science, Donald Trump doesn’t even know what he doesn’t know. But when it comes to classical rhetoric",2016-03-25
POLITICS,House Unveils Bill To Help Puerto Rico Deal With Its Debt Crisis,Laura Barrón-López,https://www.huffingtonpost.com/entry/house-bill-puerto-rico-debt_us_573db51de4b0aee7b8e9127e,Hopefully the third draft will do the trick.,2016-05-19
POLITICS,Lisa Murkowski Says She's OK With Killing The Health Insurance Mandate,Jonathan Cohn,https://www.huffingtonpost.com/entry/lisa-murkowski-health-insurance-mandate_us_5a14e2c4e4b03dec8248f563,Projections suggest millions will lose coverage; the Alaska senator says she simply wants to allow choice.,2017-11-22
POLITICS,Harry Reid Tells Trump To Dump His 'Champion of White Supremacists',Michael McAuliff,https://www.huffingtonpost.com/entry/harry-reid-donald-trump_us_582b7559e4b0aa8910bd5a05,He said the president-elect can't heal America if he keeps Steve Bannon on his team.,2016-11-15
POLITICS,Elizabeth Warren Reveals Why She Wrote Her Book,Michael McAuliff,https://www.huffingtonpost.com/entry/elizabeth-warren-book_n_5215944.html,,2014-04-26
POLITICS,IRS Fines Marijuana Merchants For Refusing To Commit A Felony,,https://www.huffingtonpost.com/entry/irs-fines-marijuana-merch_n_5582208.html,,2014-07-13
POLITICS,Jeff Sessions Unleashes Federal Prosecutors On Legal Marijuana,Ryan J. Reilly and Nick Wing,https://www.huffingtonpost.com/entry/jeff-sessions-marijuana_us_5a4e38cee4b025f99e20582e,The Justice Department is rolling back Obama-era rules that allowed states to cultivate legal marijuana industries.,2018-01-04
POLITICS,White Supremacist Rally Triggers Violence In Charlottesville,Andy Campbell and Christopher Mathias,https://www.huffingtonpost.com/entry/white-nationalist-charlottesville-virginia_us_598e3fa8e4b0909642972007,"A state of emergency has been declared after violent clashes in Charlottesville, Virginia.",2017-08-12
POLITICS,CNN Draws Sean Spicer Like One Of Your French Girls,Eliot Nelson and Jeffrey Young,https://www.huffingtonpost.com/entry/cnn-draws-sean-spicer-like-one-of-your-french-girls_us_594d8740e4b05c37bb768233,"He looks good, though.",2017-06-23
POLITICS,How Religion Turned Texas Red,,https://www.huffingtonpost.com/entry/how-religion-turned-texas_n_5697584.html,,2014-08-21
POLITICS,"Keystone, Meet The Grouse Wars",Kate Sheppard,https://www.huffingtonpost.com/entry/keystone-senate-prairie-chicken_n_6557182.html,,2015-01-27
POLITICS,Unconstitutional War And Saudis’ Mass Starvation Of Yemen Faces Growing Opposition In Washington,"Mark Weisbrot, ContributorCo-Director, Center for Economic and Policy Research",https://www.huffingtonpost.com/entry/unconstitutional-war-and-saudis-mass-starvation-of_us_5a130359e4b05ec0ae844403,The famine and shortages of medicine result from the Saudis deliberately blockading Yemeni ports.,2017-11-20
POLITICS,Nikki Haley Picked The Wrong Day To Complain About Her Job,Rebecca Shapiro,https://www.huffingtonpost.com/entry/nikki-haley-picked-the-wrong-day-to-complain-about-her-job_us_595c4bb7e4b05c37bb808bf0,That didn't go the way she probably thought it would.,2017-07-05
POLITICS,Elizabeth Warren Just Trolled Wells Fargo's CEO So Hard,Zach Carter,https://www.huffingtonpost.com/entry/wells-fargo-ceo-elizabeth-warren_us_57db515be4b08cb14094d739,The senator had some rather pointed questions for the executive in the wake of his bank's scandal.,2016-09-16
POLITICS,Trump Travel Ban Fight Heads Toward Supreme Court Showdown,,https://www.huffingtonpost.com/entry/trump-travel-ban-scotus_us_59287ae2e4b0065b20b68601,His appointee Neil Gorsuch could help settle the matter.,2017-05-26
POLITICS,"19-Year-Old Charged With Helping ISIS Had Ammo In 'Go Bag,' Says FBI",Ryan J. Reilly,https://www.huffingtonpost.com/entry/isis-fbi-arrest_us_5673277be4b0b958f655edae,Pennsylvania teen Jalil Ibn Ameer Aziz was arrested Thursday.,2015-12-17
POLITICS,Here Are The Republicans Who Are Refusing To Back Donald Trump,Sam Levine,https://www.huffingtonpost.com/entry/republicans-refuse-donald-trump_us_5772e0ace4b0eb90355ca94f,Some have said they would vote for Hillary Clinton instead.,2016-06-28
POLITICS,"Unlike Some Politicians, I Don’t Want You Going Naked Come January","Wendell Potter, ContributorFounder of Tarbell.org",https://www.huffingtonpost.com/entry/unlike-some-politicians-i-dont-want-you-going-naked_us_59fb2e36e4b01ec0dede4000,"People, I’m begging you: If you’re uninsured and don’t have the option of getting health insurance through your employer",2017-11-02
POLITICS,Is 2017 Set Up For A Financial Crisis?,"J.S. von Dacre, ContributorWriter, Advocate and Wanderluster",https://www.huffingtonpost.com/entry/is-2017-being-set-up-for-a-financial-crisis_us_58695a4fe4b04d7df167d5a7,"As President Trump takes on the reigns, speculations are high about what his new policies may spell.",2017-01-01
POLITICS,"On Black Friday, Americans Confront the Walmart 1 Percent: Pay Employees a Living Wage","Peter Dreier, ContributorE.P. Clapp Distinguished Professor of Politics, Occidental Col...",https://www.huffingtonpost.com/entry/on-black-friday-americans_b_6233576.html,"This year the day after Thanksgiving will be remembered not as the biggest shopping day of the year but as the day Americans took action to demand that Walmart, the country's largest employer, pay workers livable wages and play a part in improving our economy.",2014-11-28
POLITICS,A 'Protest' Against Tammy Duckworth May Not Have Been Real,Jennifer Bendery,https://www.huffingtonpost.com/entry/tammy-duckworth-mark-kirk-senate-race_us_56faacace4b014d3fe24344a,One protester said he was paid and didn't know the congresswoman's party. Others refused to say why they were there. What's going on?,2016-03-29
POLITICS,Republican Explains How To Fix Congress With One Weird Trick,Arthur Delaney,https://www.huffingtonpost.com/entry/biennial-budgeting_us_5655cd8fe4b079b28189ca2f,Maybe.,2015-11-27
POLITICS,The MIA/POW Flag No Longer Flies for POWs in Afghanistan,"Scott Sigmund Gartner, ContributorDr. Scott Sigmund Gartner is Professor of International Affair...",https://www.huffingtonpost.com/entry/the-mia-pow-flag-no-longer_b_5440899.html,"Nothing demonstrates how war has changed more than the fact that thousands of soldiers become prisoners of war (POW) or went missing in action (MIA) in previous conflicts whereas now, with the release of Sgt. Bowe Bergdahl, there are no American POWs.",2014-06-05
POLITICS,Remember When Republicans Wanted To Punish Officials For 'Carelessness' With Intel?,Jennifer Bendery,https://www.huffingtonpost.com/entry/republicans-trump-classified-intelligence_us_592498c8e4b00c8df29f9f6e,They liked the idea when Hillary Clinton was their target. Now they say Donald Trump's carelessness doesn't count.,2017-05-23
POLITICS,Robert Menendez Charges Could Come Wednesday,,https://www.huffingtonpost.com/entry/menendez-charges-wednesda_n_6981304.html,,2015-03-31
POLITICS,Chicago Sues Trump Administration Over Sanctuary City Plan,"Julia Jacobs, Reuters",https://www.huffingtonpost.com/entry/chicago-trump-sanctuary-city_us_5988b2bde4b0a66b8bad779a,The lawsuit is the first to challenge the Justice Department over the Byrne program.,2017-08-07
POLITICS,"CIA Would Ignore Torture Orders From A President Cruz Or Trump, Director Says",Matt Ferner,https://www.huffingtonpost.com/entry/cia-director-john-brennan-torture_us_570bf51fe4b0885fb50dc0f9,John Brennan's pledge to not torture terror suspects may be put to the test if one of the leading GOP candidates wins the White House.,2016-04-11
POLITICS,The Danger in Consolidating Cancer Care,"Ted Okon, ContributorExecutive Director, Community Oncology Alliance",https://www.huffingtonpost.com/entry/cancer-care-hospitals_b_6615398.html,"The sad reality is that the 340B drug discount program, which provides a very valuable safety net for helping to ensure that patients receive needed medical treatment, is being unfairly used by some hospitals to acquire physician-owned community cancer clinics.",2015-02-05
POLITICS,Jason Chaffetz: Kellyanne Conway Promoting Ivanka Trump's Products Was 'Unacceptable',Marina Fang,https://www.huffingtonpost.com/entry/jason-chaffetz-kellyanne-conway-ivanka-trump_us_589cc506e4b04061313c4571,"“It should have never happened, and they better learn this lesson very quick.”",2017-02-09
POLITICS,"This Day, Some Well-Earned Respect For Factory Workers","Scott Paul, ContributorPresident, Alliance for American Manufacturing",https://www.huffingtonpost.com/entry/this-day-some-well-earned_b_11850018.html,"Workers deserve more than lip service. They deserve economic opportunity, and they deserve respect. What should that mean for politicians? Practice what you preach.",2016-09-03
POLITICS,Another Argument From Obamacare Critics Is Starting To Crumble,Jonathan Cohn,https://www.huffingtonpost.com/entry/obamacare-critics-argument_us_55b79f5be4b0a13f9d1a36af,Study suggests the law has improved access to care.,2015-07-28
POLITICS,Chicago Teachers Just Avert Strike That Would Impact Hundreds Of Thousands Of Students,Rebecca Klein,https://www.huffingtonpost.com/entry/chicago-teachers-strike_us_57fc0ff3e4b0e655eab70434,"The teachers, who've worked without a contract since June 2015,  still have to vote on the tentative deal.",2016-10-11
POLITICS,This Is The Most Eye-Popping Stat In Bernie Sanders' Latest Fundraising Report,Mollie Reilly and Sam Stein,https://www.huffingtonpost.com/entry/bernie-sanders-maxed-out-donors_us_56203715e4b06462a13b8414,Only .039 percent of Sanders' donors have given the maximum amount allowed.,2015-10-16
POLITICS,David Brooks Calls Out Ted Cruz's 'Brutalism',,https://www.huffingtonpost.comhttp://www.nytimes.com/2016/01/12/opinion/the-brutalism-of-ted-cruz.html,"In 1997, Michael Wayne Haley was arrested after stealing a calculator from Walmart.",2016-01-12
POLITICS,Arctic Drilling Would (At Best) Recoup 0.075 Percent Of The Debt From GOP Tax Plan,Chris D'Angelo,https://www.huffingtonpost.com/entry/arctic-refuge-drilling-gop-tax-plan_us_5a22b21de4b03350e0b70eed,“The Arctic Refuge isn’t a bank — drilling there won’t pay for the tax cuts the Senate just passed.”,2017-12-02
POLITICS,Did The Washington Post Break A Law When It Disciplined A Reporter Over A Jeff Bezos Op-Ed?,Daniel Marans,https://www.huffingtonpost.com/entry/union-challenges-washington-post-jeff-bezos-op-ed_us_59bc19ede4b0edff971bdf01,The Post's union thinks so.,2017-09-15
POLITICS,"With A Little Luck, Trump And His Cronies Will Disrupt Their Own Plans","Joseph A. Palermo, ContributorAuthor, historian, professor",https://www.huffingtonpost.com/entry/with-a-little-luck_us_58e087e4e4b03c2b30f6a73a,"Daily, our senses are attacked and our intelligence insulted.",2017-04-02
POLITICS,Trump Reportedly To End DACA With 6-Month Delay,Elise Foley,https://www.huffingtonpost.com/entry/trump-to-end-daca-report-politico_us_59acaa61e4b0b5e530ff6e88,"Trump could still reverse his decision. Congress could step in. Either way, the futures of 800,000 are filled with uncertainty.",2017-09-04
POLITICS,The Big New Idea For Reducing Health Care Costs Is Actually Really Old,Jonathan Cohn,https://www.huffingtonpost.com/entry/california-health-care-price-control_us_5ad66dcde4b0e4d0715b21d8,Price controls are getting a serious look in California.,2018-04-20
POLITICS,House Conservatives Were Plotting Against Paul Ryan. Then Came Trump's Surprise.,Matt Fuller,https://www.huffingtonpost.com/entry/paul-ryan-coup-freedom-caucus_us_59b75e13e4b027c149e1c8b0,The biggest winner in the Democrats' debt-ceiling deal could end up being the GOP speaker.,2017-09-12
POLITICS,"Texas Adoption Bill Could Allow Anti-Gay, Religious Discrimination",Lydia O'Connor,https://www.huffingtonpost.com/entry/texas-adoption-bill_us_590f3e5be4b0e7021e986064,Critics of the bill say it legitimizes discrimination with taxpayer money.,2017-05-07
POLITICS,We Got Arrested To Show Senator Collins What We Think Of The Tax Bill,"Jim Betts, Sarah Bigney, Tina Marie Davidson, Erin Oberson, and Nick Paquet, Contributor""The Bangor 5""",https://www.huffingtonpost.com/entry/we-got-arrested-to-show-senator-collins-what-we-think-of-the-tax-bill_us_5a388020e4b0860bf4aa98db,Being arrested in Collins' office didn’t scare us. But the tax plan she says she'll vote for does.,2017-12-19
POLITICS,"Trump, Clinton Distort Facts on Jobs, Taxes And More In First Debate","Eugene Kiely, Brooks Jackson, Robert Farley, D'Angelo Gore, Vanessa Schipani, Lori Robertson, Caroline Wallace & Ilana Nathans, FactCheck.org",https://www.huffingtonpost.com/entry/trump-clinton-debate-fact-check_us_57ea7b0fe4b082aad9b6e8b6,There's a lot to break down.,2016-09-27
POLITICS,New Report On Ferguson Is Most Thorough Yet,Mariah Stewart,https://www.huffingtonpost.com/entry/ferguson-commission-report_us_55f6ae4ae4b063ecbfa4c17c,"Now, it's up to the community to act.",2015-09-14
POLITICS,More Than 50 Tech Companies Take On Trump's New Travel Ban,Mollie Reilly,https://www.huffingtonpost.com/entry/tech-companies-travel-ban-amicus-brief_us_58c96127e4b09e52f5553c85,"Airbnb, Dropbox and Lyft are among those backing the legal challenge.",2017-03-15
POLITICS,Known Knowns,"Barry Lando, ContributorAuthor, ""The Watchman's File""",https://www.huffingtonpost.com/entry/known-knowns_b_5423245.html,"Despite the bloviating of supposedly outraged congressmen, editorialists and the White House, the Inspector General and the press have been reporting about the terrible shortcomings at the V.A. for years.",2014-05-31
POLITICS,"No to 'Boehner' Trade, No to the Trans-Pacific Partnership","Larry Cohen, ContributorLarry Cohen chairs the boards of Our Revolution, the successor...",https://www.huffingtonpost.com/entry/no-to-boehner-trade-no-to-tpp_b_5505146.html,"For the third time this year, three-fourths of the members of House Democratic Caucus have written to the president, rejecting the current framework of the Trans-Pacific Partnership.",2014-06-18
POLITICS,Daily News: 'Only A Matter Of Time' Before Someone Is Killed At Trump Rally,,https://www.huffingtonpost.comhttp://www.nydailynews.com/news/national/king-not-long-killed-trump-rally-article-1.2549868,"On Monday, 30 black students attending a Donald Trump rally at Valdosta State University in rural Georgia were forcefully",2016-03-02
POLITICS,U.S. Cities Aren't Ready To Fend Off The Next Flint,Joseph Erbentraut,https://www.huffingtonpost.com/entry/flint-water-infrastructure-cities_us_580a25c3e4b02444efa2d614,Many American cities are struggling to keep up aging water systems.,2016-10-21
POLITICS,The Scandal Of Pentagon Spending,"William D. Hartung, ContributorWriter and Foreign Policy Expert",https://www.huffingtonpost.com/entry/the-scandal-of-pentagon-spending_us_59de3859e4b04fc4e1ea8582,Your tax dollars support troops of defense contractor CEOs.,2017-10-11
POLITICS,Boston Minority Voters Face Possible Violation Of Election Rights In This Week's Elections,"Kevin C. Peterson, ContributorWriter on Race & Politics",https://www.huffingtonpost.com/entry/is-voter-fraud-afoot-in-boston-local-changes-could_us_5a000188e4b0d467d4c22685,Black and Asian voters are most vulnerable at losing fair access to the polls and their voting rights.,2017-11-06
POLITICS,This Republican Distanced Herself From Trump And Won,Dave Jamieson,https://www.huffingtonpost.com/entry/the-donald-trump-anchor-didnt-sink-this-republican_us_582287c4e4b0aac624881e72,Republican Rep. Barbara Comstock kept an arm's length from the GOP presidential nominee. She ended up hanging onto her seat.,2016-11-09
POLITICS,Irony Alert: Donald Trump Made His Birther About-Face On Constitution Day,Cristian Farias,https://www.huffingtonpost.com/entry/donald-trump-constitution-day-birther_us_57dc2110e4b04a1497b42dff,Honoring our nation's founding document as only he can.,2016-09-16
POLITICS,Second Judge Blocks Trump Decision To End Deportation Relief For Dreamers,Roque Planas and Elise Foley,https://www.huffingtonpost.com/entry/daca-dreamers-second-judge-injunction_us_5a8366a4e4b02b66c51301c5,The White House plan to scrap DACA isn’t going well in federal court.,2018-02-14
POLITICS,Read Excerpts From Joni Ernst's SOTU Response,Paige Lavender,https://www.huffingtonpost.com/entry/joni-ernst-response_n_6488996.html,,2015-01-20
POLITICS,HuffPost Rise: What You Need To Know On June 24,,https://www.huffingtonpost.com/entry/huffpost-rise-morning-newsbrief-june-24_us_576cf454e4b017b379f5903f,"Welcome to the HuffPost Rise Morning Newsbrief, a short wrap-up of the news to help you start your day.",2016-06-24
POLITICS,Donald Trump Responds To Supreme Court's Travel Ban Announcement,Marina Fang,https://www.huffingtonpost.com/entry/donald-trump-supreme-court-travel-ban-response_us_59510269e4b02734df2bb1cc,The high court reinstated most of the ban while it waits to hear the case in October.,2017-06-26
POLITICS,The House Science Committee Doesn't Seem To Understand The Concept Of Winter,Nick Visser,https://www.huffingtonpost.com/entry/house-science-committee-winter_us_5840d32ce4b0c68e048022cc,Why bother NASA when you can get your climate news from Breitbart?,2016-12-02
POLITICS,Roy Moore Uses Title Of Teen Cheerleader Movie In Attempt To Defend Himself,Ed Mazza,https://www.huffingtonpost.com/entry/roy-moore-bring-it-on_us_5a0cf516e4b0c0b2f2f7b64a,"""Bring It On"" probably isn't the best phrase for him to use right now.",2017-11-16
POLITICS,The New Colossus Of Today Is White Nationalism,"J.W. Holland, ContributorPolitical Writer and Editor",https://www.huffingtonpost.com/entry/the-new-colossus-of-today-is-white-nationalism_us_5987a873e4b0bd82320298ac,A statement that would have gotten you punched in the face by the average Tea-Party “patriot” a few years ago is now a rallying cry to keep out brown people.,2017-08-06
POLITICS,Elon Musk's Record On Workers' Rights Detracts From His Praise Among Liberals,"Paul Alexander, ContributorPaul Alexander is an author living in New York City.",https://www.huffingtonpost.com/entry/musk-pleases-progressives-by-bailing-on-trump-will_us_594d482be4b0326c0a8d07e7,Tesla employees have complained about a raft of work-related injuries and illnesses throughout the CEO's tenure.,2017-06-23
POLITICS,"Franken, Unchained: Post-Resignation, He Is Trump’s Worst Nightmare","Paul Abrams, ContributorLast person on Earth not on Facebook",https://www.huffingtonpost.com/entry/franken-unchained-post-resignation-he-is-trumps_us_5a3c5649e4b0df0de8b063fa,I have been urging Senator Al Franken (D-MN) not to resign until the allegations against him are thoroughly vetted by the,2017-12-22
POLITICS,Just A Third Of Americans Think Trump's CIA Pick Should Be Blocked For Overseeing Torture,Ariel Edwards-Levy,https://www.huffingtonpost.com/entry/just-a-third-of-americans-think-trumps-cia-pick-should-be-disqualified-for-overseeing-torture_us_5aba87f2e4b03e2a5c76dcd0,Americans remain split over whether the use of torture is ever acceptable.,2018-03-27
POLITICS,LAPD Officer Involved In Ezell Ford Shooting Found To Have Acted 'Out Of Policy',Matt Ferner,https://www.huffingtonpost.com/entry/ezell-ford-lapd_n_7548504.html,,2015-06-10
POLITICS,Politico GOP Insiders Need To Stop Trying To Make 'Shy Trump Voters' Happen,Jason Linkins,https://www.huffingtonpost.com/entry/politico-insiders-shy-trump-voters_us_5813a0cce4b0390e69d01745,Meet the Peggy Noonans of 2016.,2016-10-28
POLITICS,GOP Congressman Wants To Halt Every Single New Environmental Regulation,Sam Levine,https://www.huffingtonpost.com/entry/sam-graves-epa_n_5572158.html,,2014-07-09
